Rosenbrock's valley function
Found minimum x = [0.9999977081422633, 0.9999932314311736]
with f(x)=0.0000000004826133245280942
within 43 iterations.

Himmelblau's function
Found minimum x = [3.00001744092099, 1.9999291921506115]
with f(x)=0.00000007178692118250188
within 7 iterations.

Fitted Breit-Wigner function to Higgs data
f(E) = A * (Γ / π) / [(E-m)^2 + Γ^2/4]
with: m=125.97, Γ=2.09, and A=14.87


100 0.014622877753717201
100.12 0.014758723459562475
100.24 0.014896469946818003
100.36 0.015036152823255338
100.48 0.015177808533906455
100.6 0.015321474384786067
100.72 0.015467188567401362
100.84 0.015614990184078966
100.96 0.015764919274140806
101.08 0.015917016840961248
101.2 0.016071324879939494
101.32 0.0162278864074231
101.44 0.016386745490619446
101.56 0.016547947278533915
101.68 0.01671153803397541
101.8 0.016877565166671264
101.92 0.017046077267535917
102.04 0.01721712414413912
102.16 0.01739075685742231
102.28 0.01756702775971335
102.4 0.017745990534092183
102.52 0.01792770023516285
102.64 0.018112213331289387
102.76 0.018299587748355724
102.88 0.018489882915113116
103 0.01868315981018103
103.12 0.018879481010770475
103.24 0.019078910743202667
103.36 0.019281514935298786
103.48 0.019487361270720132
103.6 0.01969651924534254
103.72 0.0199090602257522
103.84 0.02012505750995437
103.96 0.020344586390391516
104.08 0.02056772421937157
104.2 0.02079455047701184
104.32 0.021025146841810213
104.44 0.021259597263959897
104.56 0.02149798804153018
104.68 0.021740407899642128
104.8 0.021986948072774175
104.92 0.02223770239033995
105.04 0.022492767365687262
105.16 0.022752242288675926
105.28 0.023016229321999416
105.4 0.02328483360142392
105.52 0.023558163340128366
105.64 0.02383632993733789
105.76 0.024119448091453197
105.88 0.024407635917890344
106 0.024701015071855754
106.12 0.024999710876293643
106.24 0.02530385245525675
106.36 0.025613572872964195
106.48 0.025929009278824574
106.6 0.02625030305871907
106.72 0.026577599992854542
106.84 0.0269110504205141
106.96 0.027250809412052053
107.08 0.02759703694849894
107.2 0.027949898109163037
107.32 0.02830956326763815
107.44 0.02867620829665018
107.56 0.02905001478219989
107.68 0.0294311702474876
107.8 0.029819868387132412
107.92 0.030216309312230443
108.04 0.030620699806827554
108.16 0.031033253596418685
108.28 0.0314541916291212
108.4 0.03188374237020948
108.52 0.032322142110741275
108.64 0.03276963529105025
108.76 0.03322647483992717
108.88 0.0336929225303653
109 0.034169249352799164
109.12 0.034655735906825046
109.24 0.03515267281245597
109.36 0.03566036114203066
109.48 0.0361791128739681
109.6 0.036709251369639054
109.72 0.03725111187470786
109.84 0.03780504204638748
109.96000000000001 0.038371402508148744
110.08 0.03895056743352651
110.2 0.03954292516077813
110.32 0.04014887884026765
110.44 0.040768847116581165
110.56 0.0414032648475134
110.68 0.042052583862219384
110.8 0.04271727376098296
110.92 0.04339782275923028
111.03999999999999 0.044094738578601606
111.16 0.044808549388101096
111.28 0.04553980479855853
111.4 0.04628907691387862
111.52 0.04705696144280598
111.64 0.047844078875213504
111.76 0.04865107572722016
111.88 0.04947862585977247
112 0.05032743187567487
112.12 0.05119822660043696
112.24 0.05209177465272444
112.36 0.053008874110650125
112.48 0.05395035828063302
112.6 0.05491709757609099
112.72 0.055910001513812854
112.84 0.05693002083649001
112.96 0.05797814977058325
113.08 0.059055428429453084
113.2 0.0601629453725064
113.32 0.06130184033201801
113.44 0.062473307120268357
113.56 0.06367859673071843
113.68 0.06491902064812974
113.8 0.06619595438382939
113.92 0.06751084125374784
114.04 0.06886519641841574
114.16 0.0702606112058298
114.28 0.07169875773998485
114.4 0.07318139389994954
114.52 0.07471036863666337
114.64 0.07628762767715905
114.76 0.07791521964870941
114.88 0.07959530265849253
115 0.08133015136778213
115.12 0.08312216460345583
115.24 0.0849738735538156
115.36 0.08688795060036755
115.48 0.08886721884238127
115.6 0.09091466237680906
115.72 0.09303343740254641
115.84 0.09522688422515402
115.96000000000001 0.09749854024613695
116.08 0.09985215402976773
116.2 0.10229170055040362
116.32 0.10482139773438758
116.44 0.10744572442313452
116.56 0.11016943989801985
116.68 0.11299760512347681
116.8 0.11593560588244835
116.92 0.11898917799835693
117.03999999999999 0.12216443486032608
