-5  -42755085114210.266
-4.98  -0.43139780824405116
-4.96  -0.22360295265929706
-4.94  -0.15472394723732277
-4.92  -0.12059627326124642
-4.9  -0.10038894300491565
-4.88  -0.08716007900987248
-4.86  -0.07793630662868772
-4.84  -0.07123262674070008
-4.82  -0.06622573225368168
-4.8  -0.06242336180143377
-4.78  -0.05951403506337119
-4.76  -0.0572919520529721
-4.74  -0.0556165890473147
-4.72  -0.054389649178588975
-4.7  -0.0535412761271209
-4.68  -0.053021486752436064
-4.66  -0.05279468357198095
-4.64  -0.05283606104912371
-4.62  -0.053129221904332204
-4.6  -0.05366459672061703
-4.58  -0.05443841948111341
-4.5600000000000005  -0.05545210720631586
-4.54  -0.056711951787698306
-4.52  -0.05822907193337318
-4.5  -0.060019601801915366
-4.48  -0.06210511596712468
-4.46  -0.06451331171315537
-4.4399999999999995  -0.06727899253783602
-4.42  -0.07044542447377851
-4.4  -0.07406617358227822
-4.38  -0.07820758465567428
-4.36  -0.08295213689274582
-4.34  -0.08840302681100934
-4.32  -0.09469050657493343
-4.3  -0.10198078983062528
-4.28  -0.11048880298286748
-4.26  -0.12049684774979653
-4.24  -0.1323826192946426
-4.22  -0.14666253024382403
-4.2  -0.1640610520856823
-4.18  -0.18562630762345378
-4.16  -0.2129323826305911
-4.140000000000001  -0.24845507495687258
-4.12  -0.2963234244826557
-4.1  -0.3639731176594782
-4.08  -0.46628004893579955
-4.0600000000000005  -0.6379610756024943
-4.04  -0.9831771509595378
-4.02  -2.022755504667507
-4  267219281963814.2
-3.98  2.1483610850553183
-3.96  1.1090706451901144
-3.94  0.7643362993523676
-3.92  0.5933336644453328
-3.9  0.4919058207240842
-3.88  0.4253411855681778
-3.86  0.3787704502154209
-3.84  0.34476591342498847
-3.8200000000000003  0.31920802946274585
-3.8  0.2996321366468821
-3.7800000000000002  0.28447708760291435
-3.76  0.27270969177214716
-3.74  0.2636226320842717
-3.7199999999999998  0.25671914412294
-3.7  0.2516439977974683
-3.6799999999999997  0.2481405580014008
-3.66  0.24602322544543126
-3.6399999999999997  0.245159323267934
-3.62  0.2454570051980148
-3.5999999999999996  0.24685714491483832
-3.58  0.2493279612234994
-3.56  0.25286160886080034
-3.54  0.25747226111615035
-3.52  0.2631954051388468
-3.5  0.27008820810861917
-3.48  0.2782309195327186
-3.46  0.2877293702406729
-3.44  0.2987187268679919
-3.42  0.3113687761741009
-3.4  0.32589116376202437
-3.38  0.34254922079185335
-3.36  0.3616713168523719
-3.34  0.38366913635978056
-3.32  0.40906298840371286
-3.3  0.43851739627168856
-3.2800000000000002  0.47289207676667283
-3.2600000000000002  0.5133165714141322
-3.24  0.5613023058092845
-3.22  0.6189158776289355
-3.2  0.6890564187598656
-3.18  0.7759179658660345
-3.16  0.8857987117432589
-3.14  1.0286040103214524
-3.12  1.220852508868541
-3.1  1.4922897824038517
-3.08  1.9024225996580613
-3.06  2.5901219669461253
-3.04  3.9720356898765283
-3.02  8.131477128763132
-3  -1425169503807009
-2.98  -8.550477118520185
-2.96  -4.391919754952858
-2.94  -3.01148501944833
-2.92  -2.325867964625705
-2.9  -1.918432700823929
-2.88  -1.6503238000045302
-2.86  -1.4620539378315247
-2.84  -1.3239011075519562
-2.82  -1.219374672547686
-2.8  -1.1386021192581521
-2.78  -1.0753233911390185
-2.76  -1.0253884410632734
-2.7399999999999998  -0.9859486439951748
-2.7199999999999998  -0.9549952161373366
-2.6999999999999997  -0.9310827918506319
-2.6799999999999997  -0.913157253445155
-2.6599999999999997  -0.9004450051302774
-2.64  -0.8923799366952813
-2.62  -0.8885543588168137
-2.6  -0.8886857216934186
-2.58  -0.8925941011801278
-2.56  -0.9001873275444493
-2.54  -0.9114518043511722
-2.52  -0.9264478260887409
-2.5  -0.945308728380167
-2.48  -0.9682435999738608
-2.46  -0.9955436210327283
-2.44  -1.027592420425892
-2.42  -1.0648812145154252
-2.4  -1.1080299567908827
-2.38  -1.1578163662764644
-2.36  -1.215215624623969
-2.34  -1.2814549154416668
-2.32  -1.3580891215003263
-2.3  -1.447107407696573
-2.28  -1.5510860117946894
-2.26  -1.6734120228100737
-2.2399999999999998  -1.8186194708220853
-2.2199999999999998  -1.9929091259651779
-2.1999999999999997  -2.204980540031571
-2.18  -2.4674191314539895
-2.16  -2.7991239291086973
-2.14  -3.2298165924093665
-2.12  -3.809059827669838
-2.1  -4.626098325451939
-2.08  -5.859461606946827
-2.06  -7.925773218855175
-2.04  -12.07498849722455
-2.02  -24.55706092886461
-2  6413262767131540
-1.98  25.480421813190198
-1.96  13.00008247466038
-1.94  8.853765957178137
-1.92  6.791534456707064
-1.9  5.5634548323893975
-1.88  4.7529325440130386
-1.8599999999999999  4.18147426219817
-1.8399999999999999  3.759879145447556
-1.8199999999999998  3.4386365765844746
-1.7999999999999998  3.188085933922822
-1.7799999999999998  2.989399027366475
-1.7599999999999998  2.8300720973346345
-1.7399999999999998  2.7014992845467787
-1.7199999999999998  2.597586987893556
-1.6999999999999997  2.5139235379967046
-1.6799999999999997  2.4472614392330163
-1.6599999999999997  2.3951837136465377
-1.6399999999999997  2.3558830328755387
-1.6199999999999997  2.3280124201000527
-1.5999999999999996  2.3105828764028873
-1.5799999999999996  2.3028927810447284
-1.5600000000000005  2.304479558513792
-1.54  2.315087583051978
-1.5200000000000005  2.3346485217436284
-1.5  2.3632718209504175
-1.4800000000000004  2.4012441279351755
-1.46  2.449037307740512
-1.4400000000000004  2.507325505839174
-1.42  2.577012539127329
-1.4000000000000004  2.6592718962981188
-1.38  2.7556029517379854
-1.3600000000000003  2.8679088741125676
-1.3399999999999999  2.9986045021335004
-1.3200000000000003  3.1507667618807558
-1.2999999999999998  3.3283470377021174
-1.2800000000000002  3.536476106891886
-1.2599999999999998  3.781911171550764
-1.2400000000000002  4.073707614641464
-1.2199999999999998  4.424258259642697
-1.2000000000000002  4.850957188069449
-1.1799999999999997  5.378973706569705
-1.1600000000000001  6.04610768687479
