-3	-0.9999767974148726
-2.94	-0.9999666627452314
-2.88	-0.9999523018628704
-2.82	-0.9999320670415687
-2.76	-0.9999047203063078
-2.7	-0.9998654407802132
-2.64	-0.999810901315395
-2.58	-0.9997360793454421
-2.52	-0.9996342765366227
-2.46	-0.9994965523073633
-2.4	-0.9993137720241905
-2.34	-0.9990664324997891
-2.2800000000000002	-0.9987391607875686
-2.2199999999999998	-0.9983091415054439
-2.16	-0.997748442550611
-2.1	-0.9970215222266694
-2.04	-0.9960865824436169
-1.98	-0.9948921457012871
-1.92	-0.9934018546869097
-1.8599999999999999	-0.9914908053897317
-1.7999999999999998	-0.989091164326335
-1.74	-0.9861351226363191
-1.68	-0.9824931986223266
-1.6199999999999999	-0.9780384018108975
-1.56	-0.9726287095209876
-1.5	-0.9661055930827303
-1.44	-0.9582971448434983
-1.38	-0.9490167644007501
-1.3199999999999998	-0.9380657330379641
-1.2600000000000002	-0.9252363869653866
-1.2000000000000002	-0.9103166485825891
-1.1400000000000001	-0.89308413864049
-1.08	-0.8733272364233418
-1.02	-0.850838562100672
-0.96	-0.8254471253949396
-0.9000000000000004	-0.7969088942618316
-0.8399999999999999	-0.7651430380810762
-0.7800000000000002	-0.7300105346708121
-0.7199999999999998	-0.6914331023882564
-0.6600000000000001	-0.6493766120874049
-0.5999999999999996	-0.6038558807322636
-0.54	-0.5549390050115384
-0.48	-0.5027495186695381
-0.41999999999999993	-0.44746753268677264
-0.3599999999999999	-0.389329658120125
-0.2999999999999998	-0.32862646216487534
-0.23999999999999977	-0.2656999562482094
-0.18000000000000016	-0.20093542985498883
-0.1200000000000001	-0.1347582965869181
-0.06000000000000005	-0.06762159264163534
0	0
0.06000000000000005	0.06762159264163534
0.1200000000000001	0.1347582965869181
0.18000000000000016	0.20093542985498883
0.2400000000000002	0.26569995624820986
0.30000000000000027	0.3286264621648758
0.3600000000000003	0.38932965812012543
0.41999999999999993	0.44746753268677264
0.47999999999999954	0.5027495186695377
0.54	0.5549390050115384
0.5999999999999996	0.6038558807322636
0.6600000000000001	0.6493766120874049
0.7199999999999998	0.6914331023882564
0.7800000000000002	0.7300105346708121
0.8399999999999999	0.7651430380810762
0.9000000000000004	0.7969088942618316
0.96	0.8254471253949396
1.0200000000000005	0.8508385621006722
1.08	0.8733272364233418
1.1399999999999997	0.8930841386404899
1.1999999999999993	0.9103166485825887
1.2599999999999998	0.9252363869653866
1.3200000000000003	0.9380657330379643
1.38	0.9490167644007501
1.4399999999999995	0.9582971448434981
1.5	0.9661055930827303
1.5600000000000005	0.9726287095209877
1.62	0.9780384018108975
1.6799999999999997	0.9824931986223265
1.7400000000000002	0.9861351226363191
1.8000000000000007	0.9890911643263351
1.8600000000000003	0.9914908053897318
1.92	0.9934018546869097
1.9799999999999995	0.9948921457012871
2.04	0.9960865824436169
2.0999999999999996	0.9970215222266696
2.16	0.997748442550611
2.2199999999999998	0.9983091415054439
2.2800000000000002	0.9987391607875686
2.34	0.9990664324997891
2.4000000000000004	0.9993137720241904
2.46	0.9994965523073633
2.5200000000000005	0.9996342765366226
2.58	0.9997360793454421
2.6399999999999997	0.999810901315395
2.6999999999999993	0.9998654407802132
2.76	0.9999047203063078
2.8200000000000003	0.9999320670415686
2.88	0.9999523018628704
2.9399999999999995	0.9999666627452315
