100	0.00
150	0.01
200	0.03
250	0.08
300	0.12
350	0.34
450	0.44
400	0.66
500	0.69
550	0.81
650	1.15
600	1.18
700	1.30
750	2.50
800	2.64
900	2.78
850	2.90
1000	3.84
950	3.97


100	0.00
150	0.00
200	0.00
250	0.01
300	0.02
350	0.05
400	0.06
450	0.08
500	0.11
600	0.11
550	0.15
650	0.24
750	0.26
700	0.27
800	0.42
850	0.43
900	0.54
1000	0.60
950	0.67
